household_index,evaluation_windows,forecast_points,mae_kwh,rmse_kwh,bias_kwh,r2,seasonal_naive_mae_kwh,beats_seasonal_naive
134,24,4032,0.17409276321072073,0.30965795471601926,-0.08237669453217042,0.28893556512162155,0.2163303563489564,1
141,24,4032,0.16595579877436634,0.31199717622920226,-0.06582808884097234,0.24371548439342983,0.21642857137836502,1
144,24,4032,0.1371453719228388,0.2553561665143767,-0.03843544165988172,0.2893953874659321,0.17493700365802006,1
146,24,4032,0.06159821205951702,0.1489025824114578,-0.026265748253088476,-0.07037683436323094,0.08757589213200845,1
151,24,4032,0.10800056314439557,0.20259247175228323,-0.04008469616325336,-0.0999170573699284,0.15797098210249613,1
157,24,4032,0.45341915961739326,0.74881376838012,-0.030457202367307173,-0.14477622248465627,0.5498479666439668,1
162,24,4032,0.6749621540595745,1.018712360464533,-0.12060433223955948,0.28392586520813246,0.8263211769317134,1
163,24,4032,0.10754746253212308,0.1592274692871737,-0.012199821698549574,0.3091321037365101,0.1385391862256386,1
167,24,4032,0.30364569077348624,0.5546667700657748,-0.09021519419449818,-0.09065431764440435,0.36209251024341765,1
174,24,4032,0.4430815835099017,0.6136324098503316,-0.02060776303655335,0.43108099599043603,0.5585610140115023,1
179,24,4032,0.09986103521586055,0.1862006122844748,-0.030264177629428488,0.2683702531203962,0.13601760896262788,1
186,24,4032,0.0947131021456453,0.19833030219462533,-0.02537868437745298,0.29068445908163365,0.12818402719927863,1
192,24,4032,0.1425073888053053,0.212550041234784,-0.002147340768253401,0.388205091451179,0.18733829338776153,1
197,24,4032,0.1108983461320075,0.21071605540092234,-0.0388923996582716,0.1256584704749395,0.15252951408887933,1
207,13,2184,0.15072829368432145,0.2742736356620061,-0.05876569245897588,0.3141987446146164,0.20108882660530644,1
223,24,4032,0.15725928079567864,0.32288699200686033,-0.05148137612813448,0.18698863313326797,0.19998809553281818,1
226,24,4032,0.36477096997837105,0.6422353586048578,-0.1519740248091578,0.20100773635880964,0.4800545654947027,1
240,24,4032,0.406475795033787,0.6029169884958786,-0.034272184565899866,0.34597590849661564,0.5580257914649943,1
245,17,2856,0.13546747686628366,0.2331964713549683,-0.04240476489797527,0.3748798633316517,0.18008438480564026,1
246,24,4032,0.2150249167027632,0.3731717653701742,-0.08300109308523436,0.1281244679483733,0.2891860118631037,1
247,24,4032,0.1242157201511815,0.2256638726033911,-0.011683395934394665,0.054312962396423914,0.15386706303356082,1
250,24,4032,0.24706368780295765,0.4503363714493521,-0.05498891290543335,0.33585839705865494,0.3462554555024124,1
252,24,4032,0.07540034885621733,0.1383222365082372,-0.031914471441672906,0.18408078790461768,0.09019419659734777,1
253,24,4032,0.17064683507048775,0.3263068475568241,-0.0608648671657734,0.15399528556608155,0.23837822409058435,1
268,24,4032,0.057486936717020674,0.09328498222676886,-0.012823009138209893,0.39321212725683863,0.06854092238271343,1
269,24,4032,0.3868385029971481,0.6596619745076155,-0.11747340852808622,0.2637134371296497,0.5051165683978488,1
273,24,4032,0.06699886674057721,0.11973250328388077,-0.02008688993223514,0.3641624190111601,0.08209796621748763,1
275,24,4032,0.2068742222932448,0.49194817467301916,-0.08270607831599634,0.27825411803886535,0.24520114112076247,1
