household_index,evaluation_windows,forecast_points,mae_kwh,rmse_kwh,bias_kwh,r2,seasonal_naive_mae_kwh,beats_seasonal_naive
442,24,576,0.15698894761347523,0.2672307223973035,-0.03493733304397514,0.2460987682598571,0.22033854187854254,1
444,24,576,0.07854111947947079,0.1774314157110576,-0.04408345744013786,0.12371231883385592,0.095772568990166,1
446,24,576,0.3163589410639058,0.6584671442533627,-0.14966859039850533,0.10206394174961075,0.39318576240394676,1
448,24,576,0.10747587799818979,0.22738069379745585,-0.05859946174960998,0.2722320248702046,0.1533767368334035,1
453,24,576,0.12287272309832689,0.19963344999544436,-0.045081214785265424,-0.02775431463937017,0.16394097306248215,1
458,24,576,0.11155736665629472,0.18610529660691547,-0.018524108422247484,0.5713560497026043,0.13481770884633684,1
461,24,576,0.022349052168364223,0.0996967611173294,-0.006863707833367193,-0.02375206362368698,0.026069444303478424,1
465,20,480,0.1888827049988322,0.34779595748146747,-0.044554648497918,0.22215520731902472,0.27679583630524573,1
472,24,576,0.11181651588089557,0.21121014971326157,-0.04052945700499953,0.2823754067380143,0.1537152769548508,1
473,24,576,0.17184445238672197,0.34784921097203847,-0.07101769582368433,0.331639936886462,0.23716493042755044,1
474,24,576,0.09220753770528568,0.18455106571344204,-0.034525471532510385,0.18317424141129224,0.13365104163272512,1
481,24,576,0.047054002067953765,0.08157120906725263,-0.003765400001106577,0.420078131899289,0.07007812464790833,1
484,24,576,0.139794518912418,0.25538877572904717,-0.07026262902137306,0.15758035462868691,0.19498090435647303,1
492,24,576,0.12785825846367516,0.30508557345613757,-0.09044852620960835,0.004012629398176704,0.18239756882798652,1
493,24,576,0.03840976772415969,0.07937895569136362,-0.016056477842438553,0.5738397068078271,0.03908680544959174,1
505,24,576,0.32596010996753144,0.5031594664730009,-0.029134133546095755,0.35933911465683,0.4662638913270914,1
514,24,576,0.0605806640168238,0.08601023555216361,-0.009681137214000855,0.5638789186741092,0.09391319460701197,1
520,24,576,0.042821713787917465,0.09048676444510381,-0.013930193316708837,0.16032693264285414,0.06270138862439328,1
525,24,576,0.060362938603955425,0.118561932713499,-0.01892537419917062,0.09403914437958116,0.07842361089812282,1
537,24,576,0.12428008915028638,0.2097352535321351,-0.0371676912634737,0.5634406836298711,0.20471180663702804,1
538,24,576,0.6467880246216535,0.8412469033003529,-0.18013516464917403,0.08035393933664259,0.8630156228836212,1
548,24,576,0.21356006217279677,0.4193037449887834,-0.10558397769475253,0.19070697377083068,0.3238541657014543,1
554,24,576,0.07229147048201412,0.14204423486153858,-0.018080220311983593,0.26645179538336405,0.1041805558424029,1
556,24,576,0.07936733721160433,0.16552381546282643,-0.02975759913291161,0.022400351335385982,0.13901736099635148,1
557,24,576,0.15007380427171788,0.2222673135232993,-0.06017413569821252,0.07625750995569947,0.18513715263300887,1
558,24,576,0.10351244704927215,0.18292577781685687,-0.06458167729821677,0.13814115264922444,0.13194270873726863,1
560,24,576,0.1041287111519422,0.23342323237476637,-0.060408263460784734,0.12190483077310499,0.1527812498388812,1
569,24,576,0.4515952231789318,0.6127210285897693,-0.1018747894753081,0.36230019826150783,0.5513611102877702,1
573,24,576,0.9768145128877627,2.3408000360582935,-0.13473259730057585,0.4567916742967443,2.126032983470294,1
578,24,576,0.09144735717240514,0.2054681639668251,-0.03810852755042207,0.18426225098374405,0.12659722285914338,1
580,24,576,0.17477484518248174,0.28642114675472785,-0.04752411238021321,0.41751393243965507,0.26902951509691775,1
591,24,576,0.2089648597369281,0.38687868251894025,-0.11623690069730704,0.3335070322180972,0.2612881928928093,1
593,24,576,0.16089827626840109,0.34803030979315963,-0.08203271515150037,0.06202544789586628,0.21667881871366668,1
604,24,576,0.3597590803789596,0.5456712484254899,-0.03895763592380616,0.4297791702688517,0.46632465070837903,1
609,24,576,0.17761436177857426,0.371332135811193,-0.11630838480131286,0.22207119007370113,0.2195156241650693,1
615,24,576,0.11174434873585899,0.24425602512212075,-0.06161072700180941,0.29021443541339376,0.17066145921126008,1
616,24,576,0.31427250104025006,0.5097558572599693,-0.10750032888932361,0.0003057668838515326,0.49305729079060256,1
617,24,576,0.3047646778739161,0.5036602265035109,-0.17060795509152943,0.2604404862321803,0.41185069425652426,1
621,24,576,0.1378048153839902,0.2699346296451799,-0.07606292539922935,0.21571982322872407,0.22636631913095093,1
625,24,576,0.142560358857736,0.3495416775331792,-0.04943685386226409,0.4418230387609783,0.17205902667612666,1
629,24,576,0.21626412880141288,0.3366581466233358,-0.0499760354998418,0.41387157735014835,0.3111475705065661,1
630,24,576,0.10339309581710647,0.21298588806700258,-0.015571844363067713,0.14897790840127334,0.12577083256069777,1
637,24,576,0.3507515201345086,0.5570176873619799,-0.13815232128318813,0.08900372114098343,0.4423802063489954,1
642,24,576,0.1453971518624005,0.30579201291652164,-0.05381246650682038,0.19373878144310885,0.23880555541189905,1
654,24,576,0.45647225003793007,0.7672486082951204,-0.20409820319360328,0.1541531261585064,0.6439600735514736,1
662,24,576,0.08034633329831802,0.1557450310501548,-0.019034744716918794,0.20397269927945616,0.10396354241594155,1
674,24,576,0.12817238662440408,0.23815717267364445,-0.06048992772331177,0.14496350709029782,0.182513889601978,1
675,24,576,0.06426848917423438,0.12004477862496711,-0.014557424635212455,0.26758195587490874,0.08534201400147544,1
683,24,576,0.3121782939932827,0.5403469331108748,-0.13736904363354874,0.36644699711903783,0.41661979340844685,1
685,24,576,0.27716717483579284,0.5572528816890198,-0.16212689655367285,0.21406480094263491,0.3657916673562593,1
689,24,576,0.42245485607741606,0.7256997257261638,-0.02905820832691259,0.47849396981499503,0.6131493086512718,1
692,24,576,0.5652239297568384,1.1639369880881139,-0.293113681461869,0.13891946937167055,0.7683281293914964,1
693,24,576,0.41863090969208216,0.6843074037068485,-0.1869769256768955,0.7888437781956641,0.47914063030232984,1
694,24,576,0.27048799886445823,0.4876580955441259,-0.13834694790421054,0.27370571906330665,0.3857673594288321,1
697,24,576,0.08471345922508691,0.2165805809883319,-0.03856523076602672,0.2896613838044315,0.10492534675480177,1
702,24,576,0.039401143950373,0.08199663967840212,-0.0134508240159145,0.3084367036025676,0.05230729185960728,1
707,24,576,0.10955938304929684,0.27813897033758245,-0.06690566861329393,0.023599167282988054,0.14469965273100469,1
711,24,576,0.23394551315707052,0.4704109928921815,-0.13330600145531613,0.021282050013779807,0.3099131945054978,1
715,24,576,0.22893449847146663,0.4834594055945576,-0.12907092705912268,0.10408104140050112,0.3689218744661452,1
745,24,576,0.1936161459630562,0.3330937709534729,-0.07334242083339228,0.22642552161480722,0.276317708271866,1
748,24,576,0.24895631616365993,0.4740924881677098,-0.11805586086120456,0.27433000248703554,0.306137150968425,1
753,24,576,0.11295540793798864,0.22362964356735718,-0.040380249032750726,0.3824340421511049,0.1579670147685748,1
756,24,576,0.12663419961204958,0.2329651604078069,-0.04608006405437158,0.3356591344068094,0.17078645783476532,1
764,24,576,0.1695324946453588,0.3317488046374609,-0.07178287213254306,0.1921321278761704,0.2274270828282978,1
772,24,576,0.10120973626099941,0.20332793206838506,-0.03268619302091085,0.3566524688307796,0.14500347204092476,1
775,24,576,0.07338989094407428,0.14344415922659623,-0.031890580239026654,0.27530366782915494,0.11447222212801636,1
776,21,504,0.1270274753711881,0.22939194071318356,-0.009266425788934742,0.31886103488531403,0.18428373167158238,1
777,24,576,0.36275097153459984,0.5256879387609187,-0.09674362941748565,0.25908000532161746,0.3810000020958897,1
796,24,576,0.056179877122607046,0.09802643569344724,-0.019059442082935776,0.5789560369945765,0.06901736173636487,1
803,24,576,0.2760660890231116,0.4686541545129591,-0.07791317929513752,0.3464102421510794,0.4053871501495855,1
806,24,576,0.1586007592526989,0.21425350023700188,0.008260802391709553,0.4999168569736734,0.22746354160416457,1
808,24,576,0.10869042543021755,0.1982978823113543,-0.0365238319694375,0.504073400629282,0.16946527641913336,1
820,24,576,0.07344313660481323,0.12424345348027485,-0.01014721878649046,0.2558562740927073,0.10372222217524217,1
821,24,576,0.11153591389302164,0.18352501704997046,-0.019055288892963693,0.5207683986613508,0.1322048622985474,1
831,19,456,0.09473894714590228,0.18953002136560362,-0.0446005780413224,0.08157950777182787,0.14229385984506002,1
836,24,576,0.3291369381865176,0.5533230433065077,-0.11865665577998799,0.16476470402071475,0.4167899293889705,1
839,24,576,0.4866245934067087,0.8856050338900074,-0.18578430531649953,0.32108927574819723,0.8081354170960063,1
847,24,576,0.28376644922213423,0.5602592694664233,-0.14467798354518083,0.14821063397546552,0.41055555413994527,1
848,24,576,0.16205310138563314,0.2822718312822821,-0.06620657534545495,0.2868526679345452,0.207314236199535,1
849,24,576,0.1610064240457076,0.27640420319245823,-0.0676112214439652,0.25404789026725083,0.22239236110666147,1
852,24,576,0.15213386678563742,0.2672511088660245,-0.03604296660503476,0.32035103305487067,0.2625156269706268,1
865,24,576,0.05782000711769797,0.08514560414281765,-0.002141298787642477,0.25629296456038264,0.08088368042242816,1
873,24,576,0.20844017994952285,0.41516589197046033,-0.1246696876284356,0.07932704455451,0.31119965081517065,1
876,24,576,0.071616942250532,0.12511739177197165,-0.023480056261178106,0.3963287095699902,0.10993923587860384,1
881,24,576,0.1512318804808375,0.34342967991904144,-0.07342246348141795,0.0905504328386676,0.2433923602414628,1
886,24,576,0.12439235474448651,0.2463858219209153,-0.06868233067345703,0.15721609650407542,0.16849999925276885,1
887,24,576,0.14933915910983664,0.29526777397618953,-0.05787374085694966,0.24066920543789438,0.21729861151996172,1
889,24,576,0.503713194707719,0.7030478345107862,-0.13496585271786898,0.397723246912,0.5623437480600033,1
895,24,576,0.049885444921932906,0.08308556259871418,-0.0023601633503050026,0.5309025769004974,0.06384375008120616,1
899,19,456,0.4905798746959159,0.7033684152735341,0.08609571974528463,0.5358075879470287,1.0922214918230708,1
902,24,576,0.19223328811737397,0.3338812599775372,-0.08416537661105394,0.17406412056646958,0.2553385400290911,1
903,24,576,0.1401320733388679,0.2103513320351318,-0.021363488165661693,0.764139970500229,0.19259201361435568,1
925,24,576,0.14317381486115563,0.29070485457861156,-0.061742505013373576,0.23033309640044797,0.20833159798833853,1
926,24,576,0.10572169572373645,0.16363705019948774,-0.039168009366322726,0.24657771635955839,0.13127430569794443,1
928,24,576,0.5303326235670183,0.6983709793739826,-0.04986528151979049,0.5112172857354158,0.7464843701778187,1
938,24,576,0.24796187781935763,0.43488618251101646,-0.09744564161842896,0.11434623239465425,0.32697222111487967,1
940,24,576,0.25357380374852156,0.5166149945387295,-0.11039506015367806,0.1444448623195519,0.3415295142137135,1
941,24,576,0.10476586082465171,0.23698538964548888,-0.03702366119735719,0.15347671272850572,0.15501041726383846,1
943,24,576,0.1012465915021797,0.17628467332906705,-0.013903752486738894,0.24395096316100373,0.146807290872352,1
945,24,576,0.045802347509177506,0.07787650555400556,-0.011318257047807694,0.610542697850581,0.060942708264014475,1
947,24,576,0.04286882037316294,0.10417439865266237,-0.02490438645246387,0.22500145915973102,0.0606649306508997,1
950,24,576,0.09371920036695276,0.15758755650565365,-0.022408307885699388,0.4394615884733093,0.11622569396341634,1
953,19,456,0.06431802097511918,0.11235265493241756,-0.01960050237871576,0.25933482293067034,0.09135307003989031,1
964,24,576,0.045810467589439616,0.08949087558105084,-0.01263682378662957,0.2919940389704837,0.05390798616119557,1
970,24,576,0.047199436974349536,0.11105284227568095,-0.01839517807820812,0.35685615578252405,0.06330902785541387,1
973,24,576,0.11274490830126321,0.28195906737899884,-0.07414739238770886,0.007089536993316381,0.16798958219199753,1
982,24,576,0.06488889262093128,0.100552538442247,-0.013169954268960282,0.47167435514671496,0.0968159725857226,1
991,24,576,0.4132100424418847,0.8522556335740555,-0.2337243678048253,0.149390953608185,0.542328123236075,1
992,24,576,0.2936011856137257,0.44032058972279814,-0.04106218009514527,0.563314115442092,0.3871597229800601,1
1000,24,576,0.13900914984858698,0.22730229872898594,-0.03907220919306079,0.21173879746876678,0.20709722129524583,1
1002,24,576,0.137998237947209,0.28712132721109396,-0.08883068131075965,0.1949732965374753,0.16869965358637273,1
1008,24,576,0.13750299190481505,0.3055153380862758,-0.08539262170799905,0.08412124321687509,0.18385590299860471,1
1009,24,576,0.12049367816911803,0.18348544046955872,-0.01616181753989723,0.4808017222612736,0.166078124816219,1
1010,24,576,0.22225520745592398,0.34615042906389254,-0.058357604197226465,0.5593684816652543,0.27846874921427417,1
1013,21,504,0.19625208565285282,0.30655477881024973,-0.08889685449973932,0.06365708771138001,0.2646428571777448,1
1014,24,576,0.2354532501194626,0.38704985139931214,-0.06669170789731045,0.1855090287204697,0.3309062519886841,1
1021,24,576,0.17052329005673528,0.2868241886298874,-0.07459550314686364,0.34034449276447487,0.2405069420993742,1
1025,24,576,0.05080646414878882,0.08248111134612719,-0.012486593293336531,0.282027706453443,0.06742187506622738,1
1026,24,576,0.16674741881433874,0.2925649008426518,-0.06550812047337079,0.2846690280086347,0.22441666743381777,1
1032,24,576,0.2589739511798446,0.5570922466394769,-0.1604729208500228,0.17031880746504424,0.34971354147678035,1
1041,24,576,0.06413454702124,0.14777257394789414,-0.014370737752566734,0.32557972966626125,0.09765972281133549,1
1045,24,576,0.21806002695423862,0.36819945334344667,-0.07599560023906331,0.399713064306664,0.26311111082193545,1
1048,24,576,0.35349413962103426,0.5402241615876424,-0.10198516763436298,0.28273490173377613,0.46974305296316743,1
1068,24,576,0.07687167741823941,0.12239714134751292,-0.013158048076244691,0.7631836459145994,0.09541666844031876,1
1071,24,576,0.22278710849220967,0.387870955069004,-0.031698745248528816,0.4792821225928299,0.3584062522277236,1
1088,24,576,0.1688443335911466,0.28962410990890447,-0.060786857528405056,0.41712861833151027,0.2190486129062871,1
1089,24,576,0.19560403992525405,0.3175281250956526,-0.04786617443379429,0.21401145541620292,0.26554687297903,1
1092,24,576,0.2708310396151824,0.47065386420164157,-0.11239837645553052,0.04784485521172488,0.37621180604522425,1
1095,24,576,0.11229656711738142,0.2350003470515679,-0.05720008182753292,0.09481984960027257,0.15440451374484432,1
1111,24,576,0.4259324353058926,0.5959912384857028,-0.16135408879361218,0.39328043435518545,0.5819826370570809,1
1126,24,576,0.09394830169104454,0.15643427495354525,-0.0038950810752188167,0.40016851799784936,0.1288420147029683,1
1133,24,576,0.06911246770889395,0.10247114152759114,0.006633183841283123,0.6427301991685201,0.08984027782248126,1
1144,24,576,0.16163845965638757,0.25445859989359143,-0.04685661129446493,0.33582846594536575,0.20101041719317436,1
1147,24,576,0.1628238431359124,0.32683741801492167,-0.08498160325042489,0.11753097204594298,0.22061631793621927,1
1166,24,576,0.025927910206115082,0.04666632886880068,-0.008468355427289175,0.5806711004463996,0.029343750120864973,1
