household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
953,19,0.06410174449219515,0.09135307003989031,1,87.28070175438597,0.2206601296110373
964,24,0.04587727860133681,0.05390798616119557,1,76.90972222222221,0.1414648120601972
970,24,0.04716054617892951,0.06330902785541387,1,79.16666666666666,0.17535147180185756
973,24,0.11609110110051309,0.16798958219199753,1,85.41666666666666,0.31213714285857147
982,24,0.06451448947255914,0.0968159725857226,1,80.38194444444444,0.21091321042169714
991,24,0.4141434798431065,0.542328123236075,1,82.29166666666666,1.2800280014570389
992,24,0.29604957652433467,0.3871597229800601,1,82.46527777777779,1.0665456065390673
1000,24,0.13917161989957094,0.20709722129524583,1,81.77083333333334,0.4845368831108014
1002,24,0.1373457549036377,0.16869965358637273,1,85.24305555555556,0.4576555983318637
1008,24,0.13869112577392823,0.18385590299860471,1,77.08333333333334,0.3573387195873592
1009,24,0.12186017280651464,0.166078124816219,1,82.46527777777779,0.4054923766396112
1010,24,0.22900674909922397,0.27846874921427417,1,86.28472222222221,0.7634234959000928
1013,21,0.19352168782008072,0.2646428571777448,1,75.59523809523809,0.5219017596294483
1014,24,0.23396666924883094,0.3309062519886841,1,83.15972222222221,0.7841638109853698
1021,24,0.16928224451839924,0.2405069420993742,1,86.28472222222221,0.6464088889252808
1025,24,0.050610670056711465,0.06742187506622738,1,80.03472222222221,0.15982573901096153
1026,24,0.1675305291104855,0.22441666743381777,1,77.95138888888889,0.48093042372622424
1032,24,0.2587362277813049,0.34971354147678035,1,84.02777777777779,0.8493617077151107
1041,24,0.06392401258926839,0.09765972281133549,1,81.59722222222221,0.2181795425971763
1045,24,0.21721540275029838,0.26311111082193545,1,79.6875,0.7121733553034978
1048,24,0.35014116626957226,0.46974305296316743,1,73.09027777777779,0.9668562981403537
1068,24,0.07966504676733166,0.09541666844031876,1,84.02777777777779,0.2761808837401784
1071,24,0.218644644263097,0.3584062522277236,1,82.29166666666666,0.687244506397595
1088,24,0.1673654050876697,0.2190486129062871,1,82.8125,0.5223577198986378
1089,24,0.19278725955842269,0.26554687297903,1,75.86805555555556,0.6053339508103414
1092,24,0.26988854432582027,0.37621180604522425,1,76.73611111111111,0.8392664014568759
1095,24,0.11015121196396649,0.15440451374484432,1,81.25,0.33442945866328144
1111,24,0.44445567697079646,0.5819826370570809,1,80.03472222222221,1.2746846100005012
1126,24,0.09359753528972053,0.1288420147029683,1,79.6875,0.2879509890658988
